cell_id,lat,lon,theta,salt,dT_dx,dT_dy,dS_dx,dS_dy,f_coriolis,obs_u,obs_v,n_cycles
3678,1.0,-27.0,4.5719,34.6446,0.00253,0.04064,-0.0003,0.00818,2.545e-06,-0.0077,0.001,142
3679,3.0,-27.0,4.6473,34.6634,-0.00574,0.04321,-0.00472,0.00868,7.633e-06,-0.0142,0.003,252
3682,9.0,-27.0,5.1181,34.7517,0.0159,0.10508,0.00029,0.01951,2.2815e-05,-0.0013,-0.0009,222
3685,15.0,-27.0,5.9531,34.9037,0.02366,0.0631,0.00369,0.0094,3.7747e-05,-0.0039,-0.0015,184
3687,19.0,-27.0,6.2403,34.9642,0.03976,0.08858,0.00167,0.02114,4.7482e-05,-0.0059,-0.0014,150
3688,21.0,-27.0,6.4478,35.0173,0.04479,0.12684,0.00202,0.03413,5.2265e-05,-0.0032,-0.0029,108
3689,23.0,-27.0,6.792,35.1074,0.00832,0.17039,0.00387,0.0364,5.6985e-05,-0.0034,-0.0004,215
3692,29.0,-27.0,8.1936,35.3832,0.00802,0.1925,0.00282,0.0434,7.0706e-05,0.0044,0.0013,169
3693,31.0,-27.0,8.6415,35.4852,0.03915,0.16439,0.00495,0.0375,7.5114e-05,-0.0115,0.0001,82
3694,33.0,-27.0,8.7471,35.5269,0.09844,-0.0892,0.01629,0.00552,7.9431e-05,0.0032,-0.0014,137
3695,35.0,-27.0,8.6092,35.5668,0.03293,0.03699,0.00517,0.02231,8.3652e-05,-0.0034,-0.0019,106
3697,41.0,-27.0,7.6661,35.3672,0.30893,0.04693,0.05556,-0.00153,9.5681e-05,-0.0014,-0.0112,133
3698,43.0,-27.0,7.3171,35.2981,0.42192,-0.37619,0.06882,-0.05386,9.9464e-05,-0.0037,-0.0049,107
3699,45.0,-27.0,6.177,35.1378,0.3106,-0.55329,0.03987,-0.07501,0.000103126,0.0013,-0.0105,119
3700,47.0,-27.0,5.3034,35.032,0.19665,-0.26346,0.02047,-0.02519,0.000106662,0.0127,-0.009,150
3702,51.0,-27.0,4.3081,34.9396,0.12802,-0.12337,0.00996,-0.00814,0.000113341,0.0072,-0.0079,152
3703,53.0,-27.0,4.0049,34.9206,0.13756,-0.12077,0.00568,-0.00786,0.000116475,0.0206,0.0382,120
3704,55.0,-27.0,3.9906,34.9233,0.11626,0.08084,0.01297,0.00578,0.000119467,0.0027,0.0189,181
3705,57.0,-27.0,4.1332,34.9303,0.10545,0.05936,0.01049,0.00459,0.000122313,0.0063,0.0001,208
3706,59.0,-27.0,4.4247,34.9604,-0.00903,0.17227,-0.00848,0.01987,0.000125011,-0.0088,-0.002,136
3707,63.0,-27.0,4.5782,34.9957,0.43103,-0.07769,0.04017,-0.01117,0.000129946,-0.0011,0.031,121
3708,-67.0,-25.0,0.2324,34.6788,0.00608,-0.03419,0.0007,-0.00145,-0.000134248,-0.0037,-0.0033,28
3709,-63.0,-25.0,0.1964,34.6771,-0.01556,-0.0022,-0.00077,0.00063,-0.000129946,-0.0032,0.0065,17
3710,-59.0,-25.0,0.4333,34.6828,0.23635,-0.04685,0.00698,-0.00083,-0.000125011,0.0002,-0.0396,17
3711,-57.0,-25.0,0.6353,34.6885,0.32003,0.2393,0.01115,0.0068,-0.000122313,0.0718,-0.0913,33
3712,-55.0,-25.0,1.2057,34.7036,0.32201,0.23541,0.01386,0.00698,-0.000119467,0.0132,-0.0465,107
3713,-53.0,-25.0,1.8132,34.714,0.12928,0.28243,0.00438,-0.00295,-0.000116475,0.0546,-0.0021,95
3714,-51.0,-25.0,2.2288,34.6822,0.02371,0.10733,-0.007,-0.02424,-0.000113341,0.034,0.0041,112
3716,-47.0,-25.0,2.5719,34.5573,0.00301,0.09763,-0.00013,-0.05294,-0.000106662,0.0754,-0.0066,152
3718,-43.0,-25.0,3.0461,34.3258,0.03663,0.12586,-0.0089,-0.03907,-9.9464e-05,0.0451,0.0028,114
3719,-41.0,-25.0,3.2764,34.2748,0.00735,0.09834,-0.00356,-0.0147,-9.5681e-05,0.0251,0.0088,123
3724,-31.0,-25.0,3.9149,34.3103,-0.02504,-0.04052,-0.00033,0.01368,-7.5114e-05,-0.0301,0.0041,131
3726,-27.0,-25.0,3.8127,34.3835,0.01298,-0.04131,0.00582,0.01911,-6.6211e-05,-0.0211,-0.0027,104
3727,-25.0,-25.0,3.7551,34.4253,0.0011,-0.00608,0.00344,0.0202,-6.1635e-05,-0.0161,0.0034,77
3729,-21.0,-25.0,3.6744,34.5002,0.00417,-0.02608,0.00237,0.01177,-5.2265e-05,-0.004,-0.0033,297
3733,-13.0,-25.0,3.9597,34.5398,0.01679,0.04341,-0.00097,0.00571,-3.2807e-05,0.0001,-0.0009,217
3734,-11.0,-25.0,4.0294,34.5466,0.00993,0.017,-0.00044,0.00138,-2.7828e-05,-0.0065,-0.0007,278
3735,-9.0,-25.0,4.0765,34.5604,-0.00117,0.0278,0.00033,0.00413,-2.2815e-05,0.0009,-0.003,120
3737,-5.0,-25.0,4.2349,34.5801,0.00272,0.05423,-0.00082,0.00264,-1.2711e-05,-0.0059,0.0003,136
3738,-3.0,-25.0,4.3442,34.6067,-0.00218,0.04757,4e-05,0.01253,-7.633e-06,0.001,0.0032,107
3739,-1.0,-25.0,4.4663,34.6261,-0.00409,0.05135,0.0009,0.00716,-2.545e-06,-0.0039,-0.0004,198
3741,3.0,-25.0,4.6425,34.6601,-0.00347,0.04511,0.00026,0.00641,7.633e-06,-0.0124,0.0011,277
3743,7.0,-25.0,4.9552,34.721,-0.0003,0.06191,0.0019,0.01147,1.7774e-05,-0.0002,0.0009,290
3745,11.0,-25.0,5.3859,34.8022,0.01401,0.11959,0.00044,0.0237,2.7828e-05,0.0004,0.0023,325
3748,21.0,-25.0,6.4837,35.0172,0.00519,0.09385,-0.00122,0.02481,5.2265e-05,-0.0009,0.0004,289
3749,23.0,-25.0,6.8034,35.0977,0.00215,0.19664,-0.00933,0.04484,5.6985e-05,-0.0012,-0.0024,247
3750,25.0,-25.0,7.2663,35.1925,-0.01668,0.20805,-0.00057,0.04272,6.1635e-05,0.0014,-0.0013,211
3751,27.0,-25.0,7.7485,35.2957,-0.04724,0.20892,-0.00106,0.04912,6.6211e-05,-0.0022,-0.0004,104
3752,29.0,-25.0,8.1875,35.3917,-0.0021,0.19546,0.00451,0.03906,7.0706e-05,0.0026,-0.0014,126
3753,31.0,-25.0,8.6854,35.4974,0.02838,0.2033,0.01368,0.05104,7.5114e-05,-0.0028,-0.0022,153
3754,33.0,-25.0,8.8922,35.561,0.06451,-0.03326,0.02248,0.00204,7.9431e-05,-0.0041,-0.0039,121
3755,35.0,-25.0,8.7351,35.5784,0.11247,0.02963,0.01773,0.02924,8.3652e-05,0.0053,0.0024,108
3756,39.0,-25.0,8.2284,35.4777,0.51363,0.01486,0.09749,-0.00698,9.1781e-05,0.0057,-0.0021,100
3757,41.0,-25.0,8.1951,35.466,0.25994,-0.02519,0.05177,-0.00053,9.5681e-05,0.002,-0.0058,85
3758,43.0,-25.0,7.9465,35.4095,0.25007,-0.35673,0.04566,-0.06739,9.9464e-05,-0.0093,-0.007,80
3759,45.0,-25.0,6.6779,35.2026,0.30377,-0.70354,0.03953,-0.1005,0.000103126,-0.0011,-0.0044,100
3761,49.0,-25.0,5.1082,35.0213,0.25859,-0.30577,0.03865,-0.03115,0.000110068,0.0108,0.0044,133
3762,51.0,-25.0,4.5604,34.9658,0.2365,-0.20868,0.02888,-0.02107,0.000113341,0.0096,0.0169,87
3763,53.0,-25.0,4.1643,34.9281,0.13711,-0.12739,0.00754,-0.00834,0.000116475,0.0129,-0.0182,156
3764,55.0,-25.0,4.124,34.9364,0.09785,0.13733,0.00484,0.01272,0.000119467,0.0001,-0.0008,159
3765,57.0,-25.0,4.4407,34.9548,0.38947,0.04727,0.02715,-0.00111,0.000122313,0.0123,0.0204,185
3766,59.0,-25.0,4.5372,34.9635,0.23436,0.07612,0.01526,0.00889,0.000125011,-0.0028,0.0084,180
3769,-67.0,-23.0,0.2408,34.6792,0.01186,-0.02913,0.00023,-0.00089,-0.000134248,-0.0079,-0.0005,18
3770,-59.0,-23.0,0.7026,34.6897,0.15914,0.04274,0.00256,0.00116,-0.000125011,0.004,-0.0587,33
3771,-57.0,-23.0,0.9845,34.6986,0.16082,0.21637,0.00359,0.00813,-0.000122313,0.0249,-0.0207,68
3773,-53.0,-23.0,1.9493,34.7143,0.08518,0.20685,-0.00279,-0.00982,-0.000116475,0.0304,-0.0207,93
3774,-51.0,-23.0,2.2578,34.6743,0.02831,0.08684,-0.00351,-0.01901,-0.000113341,0.0418,-0.0057,125
3776,-47.0,-23.0,2.5869,34.5442,0.02266,0.11895,-0.01978,-0.06133,-0.000106662,0.0607,-0.0172,169
3778,-43.0,-23.0,3.1287,34.3031,0.04889,0.10428,-0.01201,-0.02615,-9.9464e-05,0.0359,-0.0228,117
3780,-39.0,-23.0,3.4518,34.2519,-0.0288,0.0398,0.00469,-0.00086,-9.1781e-05,0.015,-0.0063,71
3781,-37.0,-23.0,3.4813,34.2562,-0.01024,0.00881,0.00293,0.00238,-8.777e-05,0.0041,0.0015,103
3782,-35.0,-23.0,3.6095,34.2662,0.00523,0.1398,0.002,0.00765,-8.3652e-05,0.0036,0.006,130
3784,-31.0,-23.0,3.8923,34.3136,-0.00463,-0.01613,0.004,0.01726,-7.5114e-05,-0.024,0.0011,152
3786,-27.0,-23.0,3.8323,34.3936,0.00287,-0.00292,0.00242,0.02205,-6.6211e-05,-0.0222,-0.0025,100
3787,-25.0,-23.0,3.7747,34.4323,0.0061,-0.03122,0.00089,0.01587,-6.1635e-05,-0.0099,-0.0007,103
3788,-23.0,-23.0,3.7623,34.4724,0.00618,-0.01215,0.00245,0.01868,-5.6985e-05,-0.0054,-0.0006,72
3790,-19.0,-23.0,3.7479,34.5207,0.00019,0.06038,0.0001,0.00611,-4.7482e-05,0.0088,-0.0024,117
3791,-17.0,-23.0,3.8229,34.5387,0.0187,0.02429,-0.00207,0.0038,-4.264e-05,-0.0049,-0.002,58
3793,-13.0,-23.0,4.0027,34.5385,0.01629,0.0518,-0.00084,0.00625,-3.2807e-05,-0.0097,0.0044,66
3795,-9.0,-23.0,4.1088,34.5648,0.02504,0.02556,0.00217,0.0036,-2.2815e-05,-0.0042,0.0003,55
3796,-7.0,-23.0,4.141,34.5802,0.00618,0.01591,-5e-05,0.00971,-1.7774e-05,0.0001,-0.0006,153
3797,-5.0,-23.0,4.229,34.5799,0.00334,0.05261,0.00084,-1e-05,-1.2711e-05,-0.0011,-0.001,125
3798,-3.0,-23.0,4.3429,34.6062,0.00865,0.05436,-0.00219,0.01351,-7.633e-06,-0.0,-0.002,129
3801,3.0,-23.0,4.6328,34.6594,0.00437,0.04724,0.00126,0.00639,7.633e-06,-0.0079,-0.0003,305
3802,5.0,-23.0,4.8135,34.6887,0.00135,0.07303,-0.00098,0.01515,1.2711e-05,0.0023,0.0004,521
3804,9.0,-23.0,5.1562,34.7504,0.01167,0.08917,0.00029,0.01749,2.2815e-05,0.0038,-0.0006,238
3809,23.0,-23.0,6.8205,35.0897,0.00088,0.18143,-0.00274,0.03904,5.6985e-05,-0.0024,-0.0008,197
3810,25.0,-23.0,7.2152,35.1834,-0.0246,0.1777,-0.00789,0.04367,6.1635e-05,-0.0007,-0.0015,160
3811,27.0,-23.0,7.6672,35.2855,-0.02277,0.23967,-0.00802,0.05287,6.6211e-05,-0.0027,0.0003,188
3812,29.0,-23.0,8.2343,35.403,0.0307,0.25601,0.00523,0.0528,7.0706e-05,-0.001,0.002,119
3813,31.0,-23.0,8.7996,35.5364,0.07443,0.18519,0.02058,0.04702,7.5114e-05,-0.0008,-0.002,145
3816,37.0,-23.0,9.1906,35.6739,0.30176,-0.0517,0.05787,-0.01138,8.777e-05,-0.0111,-0.0062,123
3817,39.0,-23.0,9.0406,35.6332,0.4058,-0.10689,0.08326,-0.03015,9.1781e-05,-0.0034,-0.0017,128
3818,41.0,-23.0,8.5203,35.54,0.16971,-0.17576,0.03527,-0.02518,9.5681e-05,-0.0033,-0.0038,108
3819,43.0,-23.0,8.1185,35.4485,0.0739,-0.31222,0.01848,-0.07077,9.9464e-05,-0.0117,0.0023,85
3821,47.0,-23.0,6.1933,35.1471,0.4245,-0.31076,0.05385,-0.03047,0.000106662,0.0074,0.0042,129
3822,49.0,-23.0,5.4883,35.0786,0.34016,-0.31997,0.0426,-0.03497,0.000110068,-0.001,-0.0086,126
3823,51.0,-23.0,4.8887,35.0019,0.18333,-0.20252,0.01392,-0.02674,0.000113341,0.0025,0.0015,159
3825,55.0,-23.0,4.3349,34.9522,0.29581,0.12159,0.0251,0.01408,0.000119467,0.007,0.0127,131
3827,59.0,-23.0,4.8759,34.9869,0.32586,-0.1234,0.02238,-0.00475,0.000125011,0.0162,0.0185,226
3828,61.0,-23.0,4.7951,35.0012,0.05951,0.05856,0.0023,0.01665,0.000127556,-0.0204,-0.0016,175
3829,-69.0,-21.0,0.3418,34.6812,0.00514,-0.05369,0.00039,-0.00117,-0.000136155,-0.0138,0.0022,17
3830,-67.0,-21.0,0.2513,34.6792,0.01154,-0.02724,-0.00043,-0.00036,-0.000134248,-0.0103,-0.0028,15
3831,-61.0,-21.0,0.3568,34.6805,-0.04374,0.19721,-0.00205,0.004,-0.000127556,0.0335,0.0159,16
3832,-59.0,-21.0,0.7509,34.6887,-0.03565,0.12059,-0.00211,0.00258,-0.000125011,0.0225,0.0184,44
3834,-55.0,-21.0,1.5002,34.7161,0.06648,0.2644,0.00122,0.00545,-0.000119467,0.0261,-0.0148,65
3836,-51.0,-21.0,2.2673,34.6752,-0.01948,0.05778,0.00379,-0.0119,-0.000113341,0.0165,0.0111,125
3837,-49.0,-21.0,2.3848,34.6368,0.00024,0.09204,-0.00603,-0.04282,-0.000110068,0.0476,-0.002,120
3838,-47.0,-21.0,2.6435,34.5014,0.04693,0.11816,-0.03022,-0.06216,-0.000106662,0.0744,-0.0283,154
3840,-43.0,-21.0,3.1425,34.2986,-0.03638,0.08674,0.00606,-0.02084,-9.9464e-05,0.0314,0.0175,112
3842,-39.0,-21.0,3.4068,34.2572,-0.0056,0.04335,-0.00036,-0.00268,-9.1781e-05,0.0049,0.0131,86
3843,-37.0,-21.0,3.4706,34.2571,0.00762,0.02668,-0.00291,-0.00076,-8.777e-05,0.0071,-0.0032,53
3844,-35.0,-21.0,3.6261,34.2618,0.01773,0.13436,-0.0051,0.0084,-8.3652e-05,0.0162,0.0022,77
3846,-31.0,-21.0,3.9024,34.3189,0.01728,-0.0245,0.00103,0.01592,-7.5114e-05,-0.0203,0.0009,158
3849,-25.0,-21.0,3.7774,34.4377,-0.00429,-0.01682,0.00327,0.01431,-6.1635e-05,-0.0053,-0.0005,165
3851,-21.0,-21.0,3.6968,34.5118,0.00177,-0.02949,0.00096,0.00795,-5.2265e-05,-0.0082,0.0022,44
3852,-19.0,-21.0,3.7561,34.5207,0.00567,0.0591,0.00173,0.00624,-4.7482e-05,0.008,0.0026,106
3854,-15.0,-21.0,3.9309,34.5312,0.01295,0.02393,-0.00048,-0.00204,-3.7747e-05,-0.0183,0.0034,35
3857,-9.0,-21.0,4.1468,34.5667,0.00776,0.02022,0.00014,0.00489,-2.2815e-05,-0.0041,-0.0003,53
3858,-7.0,-21.0,4.1715,34.5812,0.00988,0.01818,-0.00099,0.00738,-1.7774e-05,0.0003,0.0006,142
3859,-5.0,-21.0,4.2548,34.5807,0.01263,0.04659,-0.00055,0.00046,-1.2711e-05,-0.0135,0.0009,75
3860,-3.0,-21.0,4.3566,34.6029,-0.00458,0.04837,-0.00135,0.01086,-7.633e-06,0.0128,0.0034,144
3861,-1.0,-21.0,4.474,34.6235,-0.013,0.04402,-0.00019,0.00948,-2.545e-06,0.0004,0.0011,192
3864,5.0,-21.0,4.8062,34.6868,-0.0102,0.07582,-0.00091,0.01581,1.2711e-05,0.003,0.002,535
3865,7.0,-21.0,4.9889,34.7245,0.00833,0.09149,-8e-05,0.01364,1.7774e-05,0.0021,-0.0014,196
3866,9.0,-21.0,5.1788,34.754,0.00316,0.07705,0.00259,0.01383,2.2815e-05,0.001,-0.0,285
3867,11.0,-21.0,5.4114,34.8002,-0.01567,0.14246,-0.00099,0.03148,2.7828e-05,0.0037,-0.0013,164
3868,13.0,-21.0,5.767,34.868,-0.01486,0.16162,-0.00046,0.02403,3.2807e-05,-0.0037,0.001,202
3870,17.0,-21.0,6.1371,34.9335,-0.0041,0.05495,-0.00415,0.01321,4.264e-05,-0.0004,0.0061,257
3871,19.0,-21.0,6.3068,34.9651,0.02225,0.09138,0.00146,0.01723,4.7482e-05,-0.002,0.0015,214
3874,25.0,-21.0,7.1876,35.1751,-0.0035,0.17371,0.0009,0.03891,6.1635e-05,-0.0031,-0.0001,189
3875,27.0,-21.0,7.5971,35.2671,-0.04794,0.21637,-0.01033,0.05026,6.6211e-05,-0.0021,0.0007,277
3877,31.0,-21.0,8.8212,35.5404,-0.05619,0.20289,-0.01624,0.04987,7.5114e-05,0.0013,0.0088,78
3878,33.0,-21.0,9.0708,35.6076,0.07655,0.02693,0.01895,0.01011,7.9431e-05,-0.0108,-0.0036,74
3879,35.0,-21.0,9.1989,35.6677,0.20684,0.21374,0.04676,0.06163,8.3652e-05,0.0173,0.0024,75
3880,37.0,-21.0,9.5963,35.7543,0.18749,0.0479,0.04525,0.01008,8.777e-05,-0.0083,-0.0056,138
3881,39.0,-21.0,9.5551,35.7516,0.23037,-0.13738,0.05537,-0.03629,9.1781e-05,-0.0038,-0.0024,112
3882,41.0,-21.0,8.821,35.5938,0.2228,-0.3104,0.03807,-0.0527,9.5681e-05,-0.0037,-0.0061,108
3883,43.0,-21.0,8.4091,35.5016,0.31842,-0.20207,0.05908,-0.0561,9.9464e-05,-0.0085,-0.0084,134
3884,45.0,-21.0,7.8773,35.3633,0.376,-0.34481,0.05897,-0.06882,0.000103126,-0.0132,-0.0026,190
3885,47.0,-21.0,6.8693,35.2263,0.39208,-0.49039,0.05248,-0.05144,0.000106662,0.0068,0.0023,123
3886,49.0,-21.0,6.061,35.1426,0.38858,-0.3319,0.04701,-0.04113,0.000110068,0.005,-0.0007,164
3887,51.0,-21.0,5.1786,35.0308,0.39932,-0.34823,0.05266,-0.03593,0.000113341,-0.0043,0.0002,164
3891,59.0,-21.0,5.1929,35.0124,0.24769,-0.16077,0.0253,-0.01257,0.000125011,0.0024,0.0032,245
3892,61.0,-21.0,4.9021,35.0048,0.15401,-0.03081,0.00669,0.00954,0.000127556,-0.0027,-0.0005,151
3893,-69.0,-19.0,0.3476,34.6813,0.00903,-0.05122,-0.00013,-0.00154,-0.000136155,-0.0163,0.001,15
3894,-67.0,-19.0,0.2621,34.6787,0.0138,-0.027,-0.00058,-0.00013,-0.000134248,-0.008,-0.0018,22
3898,-57.0,-19.0,1.1815,34.7063,0.17541,0.20086,0.00786,0.00901,-0.000122313,0.0102,-0.0096,72
3900,-53.0,-19.0,2.0186,34.7144,0.0059,0.11241,-0.00018,-0.00999,-0.000116475,0.0249,0.0072,70
3903,-47.0,-19.0,2.7077,34.4703,0.02123,0.11534,-0.00734,-0.06326,-0.000106662,0.076,-0.0023,167
3904,-45.0,-19.0,2.884,34.3805,-0.00982,0.07016,0.00402,-0.03138,-0.000103126,0.0364,0.0035,92
3905,-43.0,-19.0,3.0639,34.3167,-0.04236,0.07464,0.01236,-0.02038,-9.9464e-05,0.0392,0.0072,89
3906,-41.0,-19.0,3.2128,34.2891,-0.00033,0.07905,0.00315,-0.01256,-9.5681e-05,0.0308,0.0027,63
3907,-39.0,-19.0,3.4165,34.2549,0.01663,0.06911,-0.00082,-0.00936,-9.1781e-05,0.0055,0.0012,54
3908,-37.0,-19.0,3.5186,34.2533,0.01519,0.0409,0.00108,0.00234,-8.777e-05,0.0129,0.0035,53
3910,-33.0,-19.0,3.9214,34.2858,0.0208,0.04305,-0.00142,0.01209,-7.9431e-05,-0.0156,0.0052,126
3911,-31.0,-19.0,3.9168,34.3203,0.00226,-0.04025,0.00173,0.01539,-7.5114e-05,-0.0155,0.0028,145
3912,-29.0,-19.0,3.8467,34.3528,-0.01054,-0.00947,0.00354,0.01784,-7.0706e-05,-0.0234,0.0015,162
3914,-25.0,-19.0,3.7654,34.4378,-0.00159,0.02359,-0.00163,0.02093,-6.1635e-05,-0.0083,-0.001,92
3915,-23.0,-19.0,3.7739,34.4761,-0.00658,-0.021,0.00274,0.01702,-5.6985e-05,-0.0022,0.0006,137
3916,-21.0,-19.0,3.699,34.5114,0.00833,-0.02436,0.00072,0.0098,-5.2265e-05,-0.0025,0.0003,74
3918,-17.0,-19.0,3.882,34.5428,0.01191,0.04617,0.00169,-7e-05,-4.264e-05,-0.0033,0.0078,28
3919,-15.0,-19.0,3.9812,34.5376,0.02885,0.02491,0.00829,0.00098,-3.7747e-05,-0.0248,-0.0005,30
3921,-11.0,-19.0,4.1257,34.5606,0.00995,0.00867,0.00136,0.0027,-2.7828e-05,-0.0143,-0.0073,67
3925,-3.0,-19.0,4.36,34.6041,0.00377,0.03615,0.00222,0.00943,-7.633e-06,-0.0061,-0.0005,126
3926,-1.0,-19.0,4.4676,34.6235,0.00747,0.05388,-0.00216,0.00938,-2.545e-06,0.0101,0.0013,161
3927,1.0,-19.0,4.5619,34.6471,-0.00561,0.03354,0.00047,0.00913,2.545e-06,0.0057,-0.0009,137
3930,7.0,-19.0,5.0017,34.7217,0.00226,0.09673,0.00047,0.01502,1.7774e-05,0.003,-0.0007,111
3931,9.0,-19.0,5.1924,34.7601,0.00343,0.07012,0.00115,0.01698,2.2815e-05,0.0067,0.002,123
3932,11.0,-19.0,5.3704,34.8077,-0.02848,0.10191,0.00817,0.02922,2.7828e-05,-0.0011,-0.0008,141
3933,13.0,-19.0,5.6473,34.8612,-0.06908,0.15801,-0.00097,0.0171,3.2807e-05,-0.002,0.001,239
3934,15.0,-19.0,5.9675,34.8945,-0.0487,0.11182,-0.00609,0.01489,3.7747e-05,-0.001,-0.0064,191
3935,17.0,-19.0,6.1571,34.9338,0.00128,0.06506,0.00204,0.0172,4.264e-05,-0.0046,-0.0035,134
3937,21.0,-19.0,6.5192,35.0178,-0.01369,0.10411,-0.00468,0.02866,5.2265e-05,0.003,-0.0054,72
3939,25.0,-19.0,7.1715,35.1706,-0.0359,0.17947,-0.01318,0.03234,6.1635e-05,-0.0081,-0.0005,235
3940,27.0,-19.0,7.5526,35.2519,0.03684,0.20345,-0.00241,0.05336,6.6211e-05,0.0035,0.0019,159
3941,29.0,-19.0,8.2374,35.4062,0.00031,0.35205,0.00406,0.06975,7.0706e-05,-0.0033,-0.0043,255
3943,33.0,-19.0,9.2255,35.6624,0.07397,0.17164,0.0287,0.0441,7.9431e-05,-0.0005,0.001,107
3944,35.0,-19.0,9.5432,35.7576,0.11417,0.19809,0.03454,0.06384,8.3652e-05,0.0142,-0.0026,131
3945,37.0,-19.0,9.9063,35.8502,0.13537,0.08079,0.04896,0.01156,8.777e-05,-0.0084,-0.0028,154
3949,45.0,-19.0,8.3051,35.4675,0.20613,-0.4337,0.07172,-0.09135,0.000103126,-0.0069,-0.0093,222
3950,47.0,-19.0,7.2962,35.3018,0.24201,-0.45928,0.05032,-0.0606,0.000106662,0.0062,-0.0011,260
3951,49.0,-19.0,6.7313,35.2316,0.57923,-0.10581,0.07621,-0.0169,0.000110068,-0.0007,0.0148,206
3953,53.0,-19.0,5.5816,35.088,0.77537,-0.15366,0.08262,-0.02368,0.000116475,0.0176,0.0236,182
3954,55.0,-19.0,5.8763,35.1021,0.54097,0.19303,0.05458,0.01623,0.000119467,-0.008,0.0118,113
3955,57.0,-19.0,5.9561,35.1037,0.55684,-0.12335,0.05872,-0.01785,0.000122313,-0.0126,0.0156,66
3956,59.0,-19.0,5.6307,35.0546,0.59034,-0.39357,0.05151,-0.03808,0.000125011,0.0165,0.0159,138
3958,69.0,-19.0,-0.442,34.9097,-0.14129,-0.00404,-0.00289,0.00052,0.000136155,0.0009,-0.0113,41
3960,-67.0,-17.0,0.275,34.6783,0.01564,-0.02748,-0.00017,4e-05,-0.000134248,-0.0124,-0.0051,16
3961,-65.0,-17.0,0.2232,34.679,0.01649,-0.01489,0.00029,-0.00023,-0.000132178,-0.0049,-0.0009,17
3963,-59.0,-17.0,0.6905,34.6879,-0.04602,0.32601,-0.00136,0.01107,-0.000125011,0.0266,-0.0019,32
3965,-55.0,-17.0,1.7132,34.721,0.00377,0.15131,0.00189,-8e-05,-0.000119467,0.0353,-0.0008,53
3966,-53.0,-17.0,1.9888,34.7154,-0.05282,0.10957,0.0033,-0.00954,-0.000116475,0.03,-0.0061,79
3969,-47.0,-17.0,2.6883,34.4778,-0.03177,0.09438,0.01349,-0.05271,-0.000106662,0.0555,0.0073,147
3971,-43.0,-17.0,3.017,34.3333,-0.01778,0.09982,0.00934,-0.03023,-9.9464e-05,0.0434,0.011,94
3972,-41.0,-17.0,3.2573,34.2825,0.04666,0.10073,-0.00918,-0.01494,-9.5681e-05,0.0202,-0.0071,70
3973,-39.0,-17.0,3.4288,34.2564,-0.02031,0.02928,0.00376,-0.00315,-9.1781e-05,0.0049,0.0034,46
3975,-35.0,-17.0,3.7664,34.267,0.08223,0.15235,0.00313,0.00633,-8.3652e-05,0.0116,-0.0042,93
3976,-33.0,-17.0,3.9453,34.2884,0.01391,-0.00341,0.00408,0.012,-7.9431e-05,-0.0115,0.0034,113
3977,-31.0,-17.0,3.8946,34.324,-0.02939,-0.02991,0.00047,0.01647,-7.5114e-05,-0.0189,0.0011,145
3980,-25.0,-17.0,3.7463,34.4376,-0.02072,0.02541,0.00178,0.02298,-6.1635e-05,-0.0112,0.0064,77
3981,-23.0,-17.0,3.7624,34.4822,-0.00147,-0.00881,0.00261,0.01768,-5.6985e-05,0.0021,0.004,50
3982,-21.0,-17.0,3.7239,34.5156,0.00891,-0.00316,0.00174,0.00837,-5.2265e-05,-0.0054,-0.0012,55
3985,-15.0,-17.0,4.022,34.5572,0.0032,0.02406,0.00409,-0.00123,-3.7747e-05,-0.0052,0.0018,64
3988,-9.0,-17.0,4.1708,34.5681,-0.00163,0.00697,-0.00245,0.00365,-2.2815e-05,-0.0066,-0.0014,121
3990,-5.0,-17.0,4.2851,34.5878,0.00948,0.04582,-0.00039,0.00519,-1.2711e-05,-0.0018,-0.0065,161
3993,1.0,-17.0,4.5631,34.6417,0.00145,0.02397,-0.00298,0.00853,2.545e-06,0.0006,0.0016,146
3995,5.0,-17.0,4.8137,34.6874,-0.00282,0.07664,-0.00153,0.01686,1.2711e-05,-0.0003,0.0001,352
3996,7.0,-17.0,5.0054,34.7267,0.00049,0.09243,-0.00011,0.01618,1.7774e-05,0.0047,0.0006,149
3997,25.0,-17.0,7.032,35.133,-0.12497,0.39511,-0.02376,0.08274,6.1635e-05,-0.0006,-0.0021,182
3998,27.0,-17.0,7.6561,35.2693,0.00275,0.23404,0.01115,0.05707,6.6211e-05,-0.0025,-0.0044,149
3999,29.0,-17.0,8.3102,35.4285,-0.04523,0.46139,-0.00415,0.10423,7.0706e-05,0.0062,-0.0041,67
4001,35.0,-17.0,9.7292,35.7976,0.17901,0.20509,0.0346,0.06582,8.3652e-05,0.0089,0.0038,199
4003,39.0,-17.0,10.2627,35.923,0.2152,-0.04951,0.05436,-0.0343,9.1781e-05,-0.0123,0.0048,165
4005,43.0,-17.0,9.458,35.7319,0.29199,-0.1148,0.05718,-0.03059,9.9464e-05,-0.0045,0.0003,186
4007,47.0,-17.0,7.9066,35.4076,0.49608,-0.26715,0.07929,-0.04918,0.000106662,-0.0046,0.0088,198
4008,49.0,-17.0,7.5386,35.3413,0.42508,-0.08554,0.06608,-0.01849,0.000110068,-0.006,-0.0031,220
