cell_id,lat,lon,theta,salt,dT_dx,dT_dy,dS_dx,dS_dy,f_coriolis
5311,-37.0,67.0,6.173,34.4298,-0.015,0.02904,-0.00677,-0.00306,-8.777e-05
5313,-33.0,67.0,6.0257,34.4199,-0.08099,-0.01511,-0.00543,0.00013,-7.9431e-05
5321,-17.0,67.0,5.3593,34.6944,-0.01864,0.03539,0.00174,0.01593,-4.264e-05
5324,-11.0,67.0,5.5915,34.7316,0.00231,0.01962,-0.00032,0.0073,-2.7828e-05
5329,-1.0,67.0,6.7446,34.9559,-0.0299,0.08272,-0.00413,0.01857,-2.545e-06
5337,15.0,67.0,8.4234,35.3125,-0.0258,0.06897,-0.00659,0.01666,3.7747e-05
5339,19.0,67.0,8.7047,35.3746,-0.01088,0.04083,-0.00487,0.00909,4.7482e-05
5343,-57.0,69.0,2.1374,34.7177,-0.012,0.09888,-0.00085,-0.01359,-0.000122313
5346,-51.0,69.0,2.2837,34.6707,-0.04957,-0.05046,0.00872,0.00831,-0.000113341
5348,-43.0,69.0,4.5027,34.3567,0.41475,0.50908,-0.00523,-0.00208,-9.9464e-05
5349,-41.0,69.0,5.442,34.3792,0.0058,0.2881,-0.00465,0.01316,-9.5681e-05
5352,-35.0,69.0,6.0483,34.4167,-0.01811,-0.01039,-0.00218,0.00244,-8.3652e-05
5355,-29.0,69.0,5.6948,34.4201,-0.05298,-0.07289,-0.00373,0.00108,-7.0706e-05
5361,-17.0,69.0,5.3069,34.7017,-0.01614,0.06471,0.00202,0.01502,-4.264e-05
5362,-15.0,69.0,5.5102,34.7218,-0.04916,0.0798,-0.00268,0.00472,-3.7747e-05
5364,-11.0,69.0,5.5634,34.7274,-0.02264,0.03844,-0.00185,0.00881,-2.7828e-05
5366,-7.0,69.0,5.9238,34.7921,-0.03357,0.06919,-0.00387,0.00946,-1.7774e-05
5378,17.0,69.0,8.5399,35.3406,-0.06536,0.07179,-0.00783,0.0147,4.264e-05
5379,19.0,69.0,8.6579,35.3669,-0.03508,0.06228,-0.00495,0.01353,4.7482e-05
5383,-55.0,71.0,2.3007,34.6827,-0.0276,0.02674,0.00589,-0.01079,-0.000119467
5385,-45.0,71.0,3.6543,34.4411,0.21294,0.82472,-0.01332,-0.09834,-0.000103126
5387,-41.0,71.0,5.2956,34.3745,-0.09142,0.23144,-0.00289,0.00957,-9.5681e-05
5388,-39.0,71.0,5.6759,34.3912,-0.10661,0.12059,-0.0063,0.00486,-9.1781e-05
5393,-29.0,71.0,5.566,34.4097,-0.071,-0.02146,-0.0042,0.00264,-7.0706e-05
5397,-21.0,71.0,4.9189,34.5301,-0.00659,0.03287,0.00112,0.03688,-5.2265e-05
5398,-19.0,71.0,5.1177,34.6355,-0.05212,0.06839,-0.00476,0.04316,-4.7482e-05
5403,-9.0,71.0,5.7398,34.7579,-0.00698,0.09449,-0.00355,0.01749,-2.2815e-05
5405,-3.0,71.0,6.3149,34.8716,-0.01621,0.15692,-0.00179,0.0325,-7.633e-06
5409,5.0,71.0,7.1143,35.0343,-0.04441,0.06997,-0.00703,0.0098,1.2711e-05
5414,15.0,71.0,8.1885,35.2585,-0.07159,0.10706,-0.02407,0.02167,3.7747e-05
5416,-61.0,73.0,1.7333,34.7422,-0.01638,0.0725,0.00175,0.00033,-0.000127556
5417,-59.0,73.0,1.7873,34.7417,-0.14547,0.06151,0.00019,-0.00234,-0.000125011
5418,-57.0,73.0,2.0303,34.7296,-0.09587,0.11376,0.00965,-0.00974,-0.000122313
5423,-43.0,73.0,4.6781,34.3545,-0.15645,0.13993,-0.0037,0.00021,-9.9464e-05
5427,-35.0,73.0,5.8258,34.3997,-0.00488,0.10051,0.00066,0.00884,-8.3652e-05
5428,-33.0,73.0,5.9206,34.4115,-0.05986,-0.06506,-0.00099,-0.00203,-7.9431e-05
5431,-27.0,73.0,5.3884,34.4143,-0.01066,-0.01771,0.00095,0.00478,-6.6211e-05
5435,-19.0,73.0,4.9648,34.6173,-0.07869,0.0439,-0.0061,0.03662,-4.7482e-05
5438,-13.0,73.0,5.501,34.711,0.02018,0.01782,-0.00061,0.00092,-3.2807e-05
5448,-55.0,75.0,2.2101,34.7101,0.01574,0.08109,0.00439,-0.01206,-0.000119467
5454,-39.0,75.0,5.454,34.3747,-0.06411,0.1033,-0.00363,0.00613,-9.1781e-05
5455,-37.0,75.0,5.6758,34.3894,-0.06804,0.04968,-0.00276,0.00481,-8.777e-05
5457,-33.0,75.0,5.8437,34.4081,-0.02049,-0.04145,-0.00365,-0.00042,-7.9431e-05
5461,-25.0,75.0,5.1873,34.4285,-0.05533,-0.14405,5e-05,0.00926,-6.1635e-05
5467,-13.0,75.0,5.564,34.7094,-0.00549,0.00873,-0.00351,-0.0008,-3.2807e-05
5468,-11.0,75.0,5.5067,34.7119,-0.00372,-0.02304,-0.0011,0.00594,-2.7828e-05
5469,-9.0,75.0,5.6356,34.7401,0.00401,0.11266,-0.00242,0.01417,-2.2815e-05
5471,-5.0,75.0,6.0459,34.8118,-0.02462,0.10068,-0.00337,0.02046,-1.2711e-05
5472,-3.0,75.0,6.2953,34.864,0.00593,0.13868,0.00262,0.02924,-7.633e-06
5477,7.0,75.0,6.7911,34.9636,-0.01803,0.07737,-0.00039,0.01134,1.7774e-05
5478,9.0,75.0,6.9875,34.9938,-0.07348,0.04541,-0.0203,0.00547,2.2815e-05
5489,-37.0,77.0,5.5594,34.3847,-0.0539,0.02783,-0.00262,0.00333,-8.777e-05
5496,-23.0,77.0,4.934,34.48,-0.00863,-0.02748,0.00326,0.03003,-5.6985e-05
5499,-17.0,77.0,5.209,34.6791,0.02478,0.1056,0.00023,0.01934,-4.264e-05
5503,-9.0,77.0,5.62,34.7354,-0.00168,0.11079,0.00069,0.01171,-2.2815e-05
5506,-3.0,77.0,6.322,34.8676,0.02101,0.19669,0.00175,0.03855,-7.633e-06
5508,1.0,77.0,6.7122,34.9495,0.00486,0.01956,0.00148,0.0031,2.545e-06
5509,3.0,77.0,6.6653,34.9468,0.00191,-0.02564,8e-05,-0.00386,7.633e-06
5510,5.0,77.0,6.6785,34.9467,-0.00772,0.03418,-0.00179,0.0044,1.2711e-05
5512,-61.0,79.0,1.6219,34.7407,-0.13763,-0.03747,-0.00325,0.00112,-0.000127556
5513,-59.0,79.0,1.4225,34.7383,-0.00179,-0.09403,0.00091,-0.00206,-0.000125011
5515,-55.0,79.0,1.72,34.7297,-0.43203,0.15085,0.00867,-0.0024,-0.000119467
5517,-51.0,79.0,2.205,34.6963,0.05306,0.12168,-0.01085,-0.02845,-0.000113341
5521,-43.0,79.0,4.1875,34.3462,-0.07679,0.32269,0.00039,-0.00334,-9.9464e-05
5522,-41.0,79.0,5.1524,34.3599,-0.09967,0.36074,-0.00525,0.01114,-9.5681e-05
5526,-33.0,79.0,5.7138,34.3969,-0.02547,-0.0774,-0.00265,-0.00042,-7.9431e-05
5535,-15.0,79.0,5.3892,34.6953,-0.01081,0.08014,-0.0022,0.00139,-3.7747e-05
5544,3.0,79.0,6.6582,34.9458,-0.01441,-0.01884,-0.00158,-0.00261,7.633e-06
5548,-63.0,81.0,1.4352,34.7328,-0.05391,0.16228,-0.00172,0.00618,-0.000129946
5554,-51.0,81.0,2.2643,34.6852,0.02922,0.16929,-0.00758,-0.03888,-0.000113341
5561,-37.0,81.0,5.5504,34.3771,0.08051,0.00217,0.00475,0.00179,-8.777e-05
5563,-33.0,81.0,5.6762,34.3921,-0.00229,-0.03684,-0.0014,0.00213,-7.9431e-05
5566,-27.0,81.0,5.0839,34.4129,-0.04002,-0.04459,-0.00083,0.00735,-6.6211e-05
5574,-11.0,81.0,5.4955,34.6981,-0.00544,0.03529,-0.00235,0.01105,-2.7828e-05
5575,-9.0,81.0,5.5897,34.7274,-0.02408,0.02739,-0.00292,0.00624,-2.2815e-05
5576,-7.0,81.0,5.7476,34.7555,-0.0135,0.12679,-0.00311,0.02244,-1.7774e-05
5580,1.0,81.0,6.7001,34.9458,-0.00652,-0.00288,-0.0006,0.0009,2.545e-06
5582,5.0,81.0,6.644,34.9368,0.01584,0.01746,-0.00176,-0.00058,1.2711e-05
5583,11.0,81.0,6.744,34.9399,-0.1445,-0.06863,-0.02003,-0.02352,2.7828e-05
5585,-63.0,83.0,1.296,34.7265,-0.21199,0.11091,-0.00989,0.00513,-0.000129946
5586,-61.0,83.0,1.2646,34.7271,-0.13226,-0.05382,-0.00782,-0.00131,-0.000127556
5588,-57.0,83.0,1.5879,34.7329,0.21888,0.17906,-0.00016,0.00337,-0.000122313
5591,-51.0,83.0,2.329,34.6616,0.07084,0.14312,-0.02955,-0.04107,-0.000113341
5593,-47.0,83.0,2.9375,34.4849,0.17037,0.23247,-0.03627,-0.05202,-0.000106662
5598,-37.0,83.0,5.5891,34.3828,-0.01549,0.07361,0.00073,0.00542,-8.777e-05
5600,-33.0,83.0,5.6117,34.3884,-0.09716,-0.05292,-0.00344,0.00125,-7.9431e-05
5605,-23.0,83.0,4.8389,34.4931,0.00245,0.03037,0.0002,0.02866,-5.6985e-05
5612,-9.0,83.0,5.5409,34.7208,-0.02369,0.04117,-0.00216,0.00525,-2.2815e-05
5615,-3.0,83.0,6.3471,34.87,-0.0027,0.17101,0.00104,0.036,-7.633e-06
5616,-1.0,83.0,6.6326,34.9304,-0.01596,0.06374,-0.00077,0.01599,-2.545e-06
5619,5.0,83.0,6.6545,34.9372,-0.00642,0.0109,0.00022,-0.0005,1.2711e-05
5621,9.0,83.0,6.5729,34.9317,-0.00612,0.03075,0.00017,0.00317,2.2815e-05
5622,11.0,83.0,6.6435,34.9325,0.00802,0.03539,0.00264,0.00113,2.7828e-05
5629,-57.0,85.0,1.821,34.7323,0.13945,0.12149,-0.001,0.0003,-0.000122313
5631,-53.0,85.0,2.1318,34.6921,0.1587,0.16543,-0.02491,-0.0281,-0.000116475
5637,-41.0,85.0,4.9224,34.3415,-0.11022,0.13107,-0.0048,0.0036,-9.5681e-05
5638,-39.0,85.0,5.2605,34.3599,-0.08153,0.14905,-0.00354,0.01196,-9.1781e-05
5639,-37.0,85.0,5.5584,34.3828,-0.03002,0.09733,-0.00151,0.00526,-8.777e-05
5640,-35.0,85.0,5.5677,34.3843,-0.03792,-0.08508,-0.00204,-0.00182,-8.3652e-05
5641,-33.0,85.0,5.4331,34.3842,-0.06504,-0.0666,0.00044,0.00087,-7.9431e-05
5649,-17.0,85.0,5.202,34.6748,0.01029,0.04412,-0.0008,0.00884,-4.264e-05
5650,-15.0,85.0,5.3785,34.6849,0.00331,0.08589,-0.00299,0.00098,-3.7747e-05
5651,-13.0,85.0,5.4323,34.6797,-0.02398,-0.04485,-0.00412,-0.00555,-3.2807e-05
5654,-7.0,85.0,5.7639,34.7475,0.02068,0.1394,-0.00034,0.02417,-1.7774e-05
5662,9.0,85.0,6.6019,34.9322,0.01061,0.02918,0.00054,0.00157,2.2815e-05
5665,15.0,85.0,6.6714,34.9346,-0.0148,0.02802,-0.00172,-0.00114,3.7747e-05
5670,-59.0,87.0,1.6972,34.7325,0.16895,0.1824,0.00256,0.0005,-0.000125011
5671,-57.0,87.0,1.8969,34.7314,-0.00194,0.03857,-0.0004,-0.00073,-0.000122313
5675,-49.0,87.0,2.8272,34.4844,0.07826,0.23397,-0.022,-0.05059,-0.000110068
5682,-35.0,87.0,5.5408,34.3836,-0.04348,-0.0375,0.00053,0.00468,-8.3652e-05
5683,-33.0,87.0,5.3317,34.3864,-0.04799,-0.1326,-0.0002,-0.0015,-7.9431e-05
5691,-17.0,87.0,5.2007,34.6735,-0.00437,0.03746,-0.00098,0.00687,-4.264e-05
5693,-13.0,87.0,5.3786,34.6718,-0.02107,-0.04858,-0.00161,-0.00579,-3.2807e-05
5694,-11.0,87.0,5.3037,34.6737,-0.00125,0.0372,-0.00167,0.01299,-2.7828e-05
5699,-1.0,87.0,6.6137,34.9306,0.00552,0.04894,-0.00138,0.01236,-2.545e-06
5700,1.0,87.0,6.6744,34.9461,-0.00922,0.01542,8e-05,0.00318,2.545e-06
5704,9.0,87.0,6.6034,34.9306,-0.00636,0.00874,-0.0013,-3e-05,2.2815e-05
5707,15.0,87.0,6.6467,34.9327,-0.01116,0.01458,-0.00109,-0.00199,3.7747e-05
5709,19.0,87.0,6.7668,34.9341,-0.0,0.00719,-0.00044,-0.00083,4.7482e-05
5710,-65.0,89.0,0.562,34.6908,-0.03669,0.2123,-0.00334,0.01228,-0.000132178
5714,-57.0,89.0,1.8754,34.7318,-0.02624,0.02166,0.00145,0.00084,-0.000122313
5716,-53.0,89.0,2.2333,34.6785,0.02973,0.12253,0.00054,-0.0275,-0.000116475
5717,-51.0,89.0,2.4924,34.5844,0.02377,0.13017,-0.00894,-0.05569,-0.000113341
5718,-49.0,89.0,2.9328,34.4517,0.05666,0.21808,-0.02145,-0.04791,-0.000110068
5725,-35.0,89.0,5.4097,34.3822,-0.06537,-0.00297,-0.00218,0.00701,-8.3652e-05
5726,-33.0,89.0,5.2873,34.3865,-0.00678,-0.08917,0.00097,0.00018,-7.9431e-05
5727,-31.0,89.0,5.1211,34.3962,0.00088,-0.07726,0.0028,0.00719,-7.5114e-05
5728,-29.0,89.0,4.9768,34.4086,-0.02774,-0.04296,0.00211,0.00476,-7.0706e-05
5729,-27.0,89.0,4.9413,34.4263,-0.09661,-0.00954,0.00117,0.01426,-6.6211e-05
5732,-21.0,89.0,4.9177,34.5848,-0.02307,0.09218,-0.00129,0.0331,-5.2265e-05
5735,-15.0,89.0,5.3178,34.678,-0.01221,0.04928,-0.0014,9e-05,-3.7747e-05
5737,-11.0,89.0,5.2902,34.6682,-0.0183,0.03198,-0.00403,0.00969,-2.7828e-05
5741,-3.0,89.0,6.3105,34.8741,-0.00419,0.16575,-0.00109,0.02862,-7.633e-06
5743,1.0,89.0,6.6544,34.9451,-0.00418,0.01983,-0.00066,0.00406,2.545e-06
5744,3.0,89.0,6.624,34.9386,0.00856,-0.03711,-0.00019,-0.00653,7.633e-06
5747,9.0,89.0,6.5911,34.9291,-0.0051,0.00948,-0.00093,0.00047,2.2815e-05
5748,11.0,89.0,6.6372,34.9328,0.00103,0.00699,-0.00068,0.00122,2.7828e-05
5754,-63.0,91.0,0.9437,34.7121,-0.03619,0.16268,-0.00261,0.00862,-0.000129946
5757,-57.0,91.0,1.8328,34.7363,-0.04078,0.01774,0.00528,0.00202,-0.000122313
5761,-49.0,91.0,2.9917,34.4306,0.01105,0.14722,-0.00335,-0.03303,-0.000110068
5766,-39.0,91.0,5.2393,34.3561,-0.02082,0.13633,-0.00047,0.00695,-9.1781e-05
5773,-25.0,91.0,4.7185,34.4631,-0.04971,-0.00383,-0.00197,0.01733,-6.1635e-05
5775,-21.0,91.0,4.9415,34.591,0.04379,0.12024,0.00889,0.03317,-5.2265e-05
5779,-13.0,91.0,5.2786,34.6589,-0.00304,-0.0421,-0.00335,-0.00654,-3.2807e-05
5787,3.0,91.0,6.6404,34.9385,0.00106,-0.03675,-0.00084,-0.00632,7.633e-06
5789,7.0,91.0,6.5812,34.9295,-0.01102,-0.00622,0.00132,-0.00098,1.7774e-05
5795,19.0,91.0,6.7092,34.9364,-0.03277,0.01672,0.00023,0.00226,4.7482e-05
5796,-63.0,93.0,0.878,34.7083,-0.0833,0.20943,-0.00411,0.01117,-0.000129946
5799,-57.0,93.0,1.7883,34.7404,-0.02329,0.04393,0.00062,-0.00016,-0.000122313
5811,-33.0,93.0,5.1338,34.3858,-0.11388,-0.0542,-0.00104,0.00293,-7.9431e-05
5812,-31.0,93.0,4.93,34.3942,-0.052,-0.10316,-0.00113,0.00643,-7.5114e-05
5818,-19.0,93.0,5.1998,34.6559,0.01049,0.06168,0.00174,0.01318,-4.7482e-05
5820,-15.0,93.0,5.2869,34.6697,-0.00945,0.04739,-0.00182,-0.00448,-3.7747e-05
5822,-11.0,93.0,5.2085,34.6541,0.00931,0.00698,0.00091,0.00987,-2.7828e-05
5824,-7.0,93.0,5.5838,34.7325,-0.011,0.13458,-0.00338,0.02295,-1.7774e-05
5831,17.0,93.0,6.6178,34.9307,-0.01419,0.02938,-0.00049,0.00049,4.264e-05
5834,-59.0,95.0,1.6625,34.7364,-0.06843,0.07202,0.00077,0.00252,-0.000125011
5837,-53.0,95.0,2.2401,34.6848,-0.0474,0.07265,0.01272,-0.0212,-0.000116475
5838,-51.0,95.0,2.4565,34.607,-0.05188,0.14122,0.02915,-0.05671,-0.000113341
5839,-49.0,95.0,2.8133,34.4715,-0.09621,0.08538,0.02884,-0.03183,-0.000110068
5840,-47.0,95.0,2.9322,34.4421,-0.14457,0.08647,0.02699,-0.01235,-0.000106662
5847,-33.0,95.0,4.9788,34.3854,-0.02488,-0.07709,0.00177,0.00341,-7.9431e-05
5848,-31.0,95.0,4.8246,34.3975,-0.06749,-0.03853,0.00279,0.00813,-7.5114e-05
5853,-21.0,95.0,5.0188,34.6146,0.0016,0.09506,0.00172,0.02568,-5.2265e-05
5854,-19.0,95.0,5.1829,34.6571,-0.01898,0.04517,0.00019,0.01142,-4.7482e-05
5855,-17.0,95.0,5.2121,34.6706,-0.01749,0.00068,-0.00163,0.00084,-4.264e-05
5859,-9.0,95.0,5.3659,34.6903,-0.00449,0.11924,-0.00248,0.01894,-2.2815e-05
5860,-7.0,95.0,5.6059,34.7292,0.01041,0.12125,-0.00087,0.02245,-1.7774e-05
5862,-3.0,95.0,6.3359,34.8766,0.0047,0.14236,-0.00142,0.02861,-7.633e-06
5864,1.0,95.0,6.618,34.9377,-0.01331,-0.00973,-0.00199,0.00089,2.545e-06
5865,9.0,95.0,6.6076,34.9297,0.03074,0.00286,0.0064,-0.00455,2.2815e-05
5873,-51.0,97.0,2.4216,34.6294,-0.00322,0.09874,0.00521,-0.04022,-0.000113341
5874,-49.0,97.0,2.684,34.5142,-0.0665,0.06949,0.02351,-0.03106,-0.000110068
5880,-37.0,97.0,5.2196,34.3686,-0.01587,-0.01866,0.00308,0.00132,-8.777e-05
5882,-33.0,97.0,4.9501,34.3871,-0.02637,-0.10525,-0.00104,0.00432,-7.9431e-05
5884,-29.0,97.0,4.6554,34.4202,-0.06119,-0.05219,0.00205,0.00788,-7.0706e-05
5886,-25.0,97.0,4.6524,34.4965,-0.02408,0.0431,0.00491,0.02318,-6.1635e-05
5888,-21.0,97.0,5.0198,34.6183,-0.02076,0.09437,-0.00167,0.02375,-5.2265e-05
5889,-19.0,97.0,5.1553,34.6568,-0.01031,0.03657,-0.00109,0.0118,-4.7482e-05
5893,-11.0,97.0,5.1626,34.648,-0.02117,0.02354,-0.00253,0.01013,-2.7828e-05
5895,-7.0,97.0,5.5861,34.7271,-0.02619,0.14499,-0.00109,0.0242,-1.7774e-05
5896,-5.0,97.0,5.9918,34.8006,-0.01099,0.19869,-0.00073,0.03843,-1.2711e-05
5898,-1.0,97.0,6.5826,34.9233,0.00245,0.033,-0.00067,0.01126,-2.545e-06
5899,-63.0,99.0,0.7547,34.7006,-0.00805,0.30492,0.00078,0.01436,-0.000129946
5900,-61.0,99.0,1.3379,34.7302,0.01627,0.12631,0.00039,0.00574,-0.000127556
5901,-59.0,99.0,1.5018,34.7352,-0.04468,0.06889,-0.00033,0.00205,-0.000125011
5905,-51.0,99.0,2.398,34.6389,-0.03135,0.0687,0.00877,-0.03021,-0.000113341
5910,-41.0,99.0,5.2287,34.3557,0.04695,0.07595,0.00032,0.00592,-9.5681e-05
5912,-37.0,99.0,5.1965,34.37,-0.01055,-0.07963,-0.00133,0.00151,-8.777e-05
5914,-33.0,99.0,4.8764,34.3875,-0.06655,-0.10895,0.00317,0.00422,-7.9431e-05
5915,-31.0,99.0,4.6902,34.3999,-0.04582,-0.03914,0.00162,0.00876,-7.5114e-05
5918,-25.0,99.0,4.6459,34.5021,0.00408,0.01964,0.00345,0.01736,-6.1635e-05
5922,-17.0,99.0,5.1876,34.6669,0.00376,0.0102,-0.00164,-0.00345,-4.264e-05
5924,-13.0,99.0,5.1598,34.6358,-0.01618,-0.04268,-0.00139,-0.00426,-3.2807e-05
5926,-9.0,99.0,5.3395,34.6849,0.00856,0.10024,0.00115,0.01788,-2.2815e-05
5931,-61.0,101.0,1.3727,34.7316,0.05612,0.0902,0.00224,0.00381,-0.000127556
5934,-55.0,101.0,1.8724,34.7324,-0.11881,0.09195,0.00966,-0.00535,-0.000119467
5938,-47.0,101.0,2.8011,34.479,-0.02498,0.26052,0.00464,-0.05505,-0.000106662
5942,-39.0,101.0,5.2297,34.3631,-0.00069,-0.06157,0.00031,0.00167,-9.1781e-05
5943,-37.0,101.0,5.1507,34.37,-0.04421,-0.05854,0.00107,0.00371,-8.777e-05
5944,-35.0,101.0,4.9701,34.3789,-0.04968,-0.10333,0.00112,0.00646,-8.3652e-05
5948,-27.0,101.0,4.6247,34.4736,0.01616,0.00895,0.00577,0.02155,-6.6211e-05
5952,-19.0,101.0,5.1349,34.6543,-0.0009,0.02379,-0.00148,0.00905,-4.7482e-05
5954,-15.0,101.0,5.2194,34.6471,-0.01876,0.00307,-0.00041,-0.00688,-3.7747e-05
5955,-13.0,101.0,5.1757,34.6335,0.00788,-0.04038,-0.00085,-0.00354,-3.2807e-05
5962,-59.0,103.0,1.569,34.7358,0.10692,0.0554,0.00098,0.00102,-0.000125011
5964,-55.0,103.0,1.7908,34.7394,0.00883,0.10288,1e-05,-0.00295,-0.000119467
5965,-53.0,103.0,2.1183,34.7067,0.0057,0.15104,0.00375,-0.02753,-0.000116475
5966,-51.0,103.0,2.3617,34.6413,-0.01293,0.07236,0.00063,-0.0242,-0.000113341
5969,-45.0,103.0,4.2947,34.3597,-0.05833,0.92712,-0.0067,-0.02557,-0.000103126
5970,-43.0,103.0,5.1635,34.347,-0.08761,0.00576,-0.00246,0.00276,-9.9464e-05
5973,-37.0,103.0,5.0688,34.3711,-0.03149,-0.05034,-0.00074,0.0017,-8.777e-05
5974,-35.0,103.0,4.9054,34.3793,-0.054,-0.14939,-0.00075,0.00814,-8.3652e-05
5975,-33.0,103.0,4.587,34.397,-0.07413,-0.06957,0.00262,0.0039,-7.9431e-05
5978,-27.0,103.0,4.6173,34.4831,-0.02571,0.01748,0.00282,0.02364,-6.6211e-05
5987,-9.0,103.0,5.2665,34.6732,-0.02062,0.10913,-0.00461,0.01997,-2.2815e-05
5988,-7.0,103.0,5.5805,34.7289,0.01196,0.18427,-0.0007,0.03377,-1.7774e-05
5990,-61.0,105.0,1.4628,34.7355,-0.0058,0.0969,0.0006,0.00163,-0.000127556
5995,-51.0,105.0,2.3243,34.6517,-0.03562,0.07373,0.01425,-0.02847,-0.000113341
5996,-49.0,105.0,2.5106,34.5793,-0.01953,0.13393,0.00431,-0.04811,-0.000110068
6004,-33.0,105.0,4.3955,34.4017,-0.11094,-0.05529,0.00284,0.00605,-7.9431e-05
6005,-31.0,105.0,4.3751,34.4119,-0.08957,0.01728,0.00611,0.00746,-7.5114e-05
6006,-29.0,105.0,4.4732,34.4432,0.00677,0.04298,0.00468,0.01923,-7.0706e-05
6007,-27.0,105.0,4.6249,34.4942,0.03093,0.06494,0.00841,0.02585,-6.6211e-05
6019,-59.0,107.0,1.7085,34.7385,0.0296,0.10774,0.00033,-0.00035,-0.000125011
6022,-53.0,107.0,2.1436,34.7119,-0.02435,0.05005,0.00366,-0.00879,-0.000116475
6024,-49.0,107.0,2.4948,34.5814,0.00154,0.13032,-0.00415,-0.05414,-0.000110068
6031,-35.0,107.0,4.6527,34.3825,-0.02047,-0.23657,0.00141,0.00833,-8.3652e-05
6033,-31.0,107.0,4.2574,34.4184,-0.01213,0.0745,0.00138,0.00531,-7.5114e-05
6045,-63.0,109.0,0.9986,34.716,0.03221,0.25187,0.00175,0.01376,-0.000129946
6048,-57.0,109.0,1.9086,34.7337,0.03195,0.03888,-0.00264,-0.00189,-0.000122313
6049,-55.0,109.0,1.9906,34.7267,-0.02057,0.0387,0.00234,-0.00385,-0.000119467
6053,-47.0,109.0,3.3132,34.403,0.0007,0.61224,-0.01043,-0.07107,-0.000106662
6058,-37.0,109.0,5.0062,34.3749,-0.0638,-0.0946,0.00154,0.0014,-8.777e-05
6059,-35.0,109.0,4.5272,34.3859,-0.1244,-0.29916,0.00432,0.00903,-8.3652e-05
6062,-29.0,109.0,4.4053,34.4629,-0.09303,0.0786,0.00884,0.01745,-7.0706e-05
6064,-25.0,109.0,4.7131,34.5665,0.03264,0.11417,0.0076,0.02513,-6.1635e-05
6070,-13.0,109.0,5.0441,34.6231,-0.01464,-0.01749,-0.00199,-0.0018,-3.2807e-05
6073,-65.0,111.0,-0.098,34.6614,-0.00154,0.7282,0.02429,0.02244,-0.000132178
6079,-53.0,111.0,2.0342,34.7232,-0.04114,0.07067,0.00628,-0.00902,-0.000116475
6081,-49.0,111.0,2.6285,34.5362,0.10201,0.25113,-0.02631,-0.08417,-0.000110068
6082,-47.0,111.0,3.5691,34.3724,0.29258,0.5368,-0.02504,-0.04929,-0.000106662
6085,-41.0,111.0,5.2588,34.3625,0.00823,-0.04453,-0.00036,0.00294,-9.5681e-05
6090,-31.0,111.0,4.1162,34.4401,-0.00205,0.04731,0.0016,0.01134,-7.5114e-05
6093,-25.0,111.0,4.7843,34.5896,0.01741,0.13666,0.0128,0.02629,-6.1635e-05
6096,-19.0,111.0,5.1213,34.6386,0.0083,0.02292,0.00027,0.0031,-4.7482e-05
6099,-13.0,111.0,5.0337,34.6193,-0.02063,-0.0327,-0.00205,-0.00208,-3.2807e-05
6101,-63.0,113.0,1.0243,34.716,0.00618,0.35557,-0.00206,0.01807,-0.000129946
6105,-55.0,113.0,2.0419,34.725,0.09471,0.00045,-0.01262,-0.00068,-0.000119467
6107,-51.0,113.0,2.1955,34.6959,-0.03576,0.16547,0.00521,-0.04824,-0.000113341
6108,-49.0,113.0,2.7776,34.4966,0.09642,0.3671,-0.02676,-0.103,-0.000110068
6112,-41.0,113.0,5.2655,34.3653,-0.01495,-0.10729,0.00303,0.00084,-9.5681e-05
6113,-39.0,113.0,5.1996,34.3758,0.0239,0.0264,0.00209,0.00679,-9.1781e-05
6116,-33.0,113.0,4.0028,34.4324,-0.04588,0.06135,0.00822,0.00913,-7.9431e-05
6118,-29.0,113.0,4.2243,34.4789,-0.06811,0.05643,-0.00025,0.01573,-7.0706e-05
6119,-19.0,113.0,5.0946,34.6352,-0.03121,0.02713,-0.0027,5e-05,-4.7482e-05
6121,-15.0,113.0,5.0333,34.6222,-0.01532,-0.02433,-0.00105,-0.00378,-3.7747e-05
6122,-13.0,113.0,4.9888,34.6146,-0.01218,-0.00536,-0.00306,-0.00345,-3.2807e-05
6131,-49.0,115.0,2.9369,34.453,0.13472,0.34094,-0.03448,-0.08877,-0.000110068
6132,-47.0,115.0,3.8029,34.3457,0.00993,0.49863,0.0033,-0.02068,-0.000106662
6133,-45.0,115.0,4.8633,34.3348,0.08629,0.3688,0.00238,0.00645,-0.000103126
6140,-15.0,115.0,4.9988,34.619,-0.01372,-0.01102,-0.00229,-0.00464,-3.7747e-05
6141,-13.0,115.0,4.9712,34.6072,-0.00927,-0.00971,-0.00227,-0.00448,-3.2807e-05
6144,15.0,115.0,4.3744,34.5306,-0.00341,0.00841,0.00022,-0.00165,3.7747e-05
6150,-55.0,117.0,2.237,34.684,0.00837,0.06784,-0.00371,-0.01876,-0.000119467
6151,-53.0,117.0,2.2031,34.6908,0.09744,-0.05557,-0.0282,0.01606,-0.000116475
6155,-45.0,117.0,4.9108,34.3377,-0.0488,0.39118,-0.00044,0.01111,-0.000103126
6157,-41.0,117.0,5.2775,34.3681,-0.02146,-0.14344,0.00023,-0.00233,-9.5681e-05
6158,-39.0,117.0,5.1499,34.3778,-0.05191,0.03603,-0.00091,0.00741,-9.1781e-05
